2.358e+05	-0.40626
2.367e+05	-0.39765
2.376e+05	-0.4
2.385e+05	-0.42734
2.394e+05	-0.46876
2.403e+05	-0.50077
2.412e+05	-0.50001
2.421e+05	-0.47501
2.43e+05	-0.44999
2.439e+05	-0.42499
2.448e+05	-0.4
2.457e+05	-0.37501
2.466e+05	-0.35001
2.475e+05	-0.32499
2.484e+05	-0.29999
2.493e+05	-0.30625
2.502e+05	-0.35001
2.511e+05	-0.39374
2.52e+05	-0.4
2.529e+05	-0.36173
2.538e+05	-0.30625
2.547e+05	-0.24766
2.556e+05	-0.19999
2.565e+05	-0.16517
2.574e+05	-0.13624
2.583e+05	-0.11423
2.592e+05	-0.10001
2.601e+05	-0.1225
2.61e+05	-0.18665
2.619e+05	-0.25751
2.628e+05	-0.29999
2.637e+05	-0.27946
2.646e+05	-0.21189
2.655e+05	-0.1384
2.664e+05	-0.10001
2.673e+05	-0.15848
2.682e+05	-0.29642
2.691e+05	-0.43616
2.7e+05	-0.50001
2.709e+05	-0.39603
2.718e+05	-0.17274
2.727e+05	0.03692
2.736e+05	0.1
2.745e+05	0.039514
2.754e+05	-0.031744
2.763e+05	-0.11213
2.772e+05	-0.19999
2.781e+05	-0.29319
2.79e+05	-0.39072
2.799e+05	-0.49293
2.808e+05	-0.60001
2.817e+05	-0.78821
2.826e+05	-1.0673
2.835e+05	-1.3377
2.844e+05	-1.5
2.853e+05	-1.4906
2.862e+05	-1.375
2.871e+05	-1.2469
2.88e+05	-1.2
2.889e+05	-1.2391
2.898e+05	-1.296
2.907e+05	-1.3549
2.916e+05	-1.4
2.925e+05	-1.4235
2.934e+05	-1.4215
2.943e+05	-1.3837
2.952e+05	-1.3
2.961e+05	-0.98813
2.97e+05	-0.42832
2.979e+05	0.14562
2.988e+05	0.49999
2.997e+05	0.6625
3.006e+05	0.81667
3.015e+05	0.96249
3.024e+05	1.1
3.033e+05	1.2353
3.042e+05	1.3692
3.051e+05	1.4934
3.06e+05	1.6
3.069e+05	1.6363
3.078e+05	1.5933
3.087e+05	1.5287
3.096e+05	1.5
3.105e+05	1.575
3.114e+05	1.7167
3.123e+05	1.825
3.132e+05	1.8
3.141e+05	1.6226
3.15e+05	1.3769
3.159e+05	1.1178
3.168e+05	0.89999
3.177e+05	0.71972
3.186e+05	0.53976
3.195e+05	0.36489
3.204e+05	0.20001
3.213e+05	0.044153
3.222e+05	-0.10731
3.231e+05	-0.25507
3.24e+05	-0.4
3.249e+05	-0.53754
3.258e+05	-0.66474
3.267e+05	-0.78455
3.276e+05	-0.9
3.285e+05	-0.97968
3.294e+05	-1.0148
3.303e+05	-1.0426
3.312e+05	-1.1
3.321e+05	-1.2663
3.33e+05	-1.5256
3.339e+05	-1.7721
3.348e+05	-1.9
3.357e+05	-1.9086
3.366e+05	-1.8729
3.375e+05	-1.8008
3.384e+05	-1.7
3.393e+05	-1.5789
3.402e+05	-1.4479
3.411e+05	-1.318
3.42e+05	-1.2
3.429e+05	-1.1
3.438e+05	-1.0167
3.447e+05	-0.94999
3.456e+05	-0.9
3.465e+05	-0.92097
3.474e+05	-1.0226
3.483e+05	-1.1379
3.492e+05	-1.2
3.501e+05	-1.148
3.51e+05	-1.0148
3.519e+05	-0.87415
3.528e+05	-0.79999
3.537e+05	-0.90668
3.546e+05	-1.1591
3.555e+05	-1.407
3.564e+05	-1.5
3.573e+05	-1.3533
3.582e+05	-1.0683
3.591e+05	-0.77418
3.6e+05	-0.60001
3.609e+05	-0.59128
3.618e+05	-0.65626
3.627e+05	-0.71812
3.636e+05	-0.69999
3.645e+05	-0.49909
3.654e+05	-0.17292
3.663e+05	0.11471
3.672e+05	0.20001
3.681e+05	0.12097
3.69e+05	0.026392
3.699e+05	-0.081396
3.708e+05	-0.19999
3.717e+05	-0.32377
3.726e+05	-0.44852
3.735e+05	-0.57398
3.744e+05	-0.69999
3.753e+05	-0.84382
3.762e+05	-1.0073
3.771e+05	-1.1672
3.78e+05	-1.3
3.789e+05	-1.1792
3.798e+05	-0.7497
3.807e+05	-0.24534
3.816e+05	0.1
3.825e+05	0.182
3.834e+05	0.14749
3.843e+05	0.13925
3.852e+05	0.30001
3.861e+05	0.70513
3.87e+05	1.2459
3.879e+05	1.7887
3.888e+05	2.2
3.897e+05	2.4853
3.906e+05	2.7432
3.915e+05	2.9794
3.924e+05	3.2
3.933e+05	3.4092
3.942e+05	3.5848
3.951e+05	3.6929
3.96e+05	3.7
3.969e+05	3.43
3.978e+05	2.8847
3.987e+05	2.2971
3.996e+05	1.9
4.005e+05	1.7103
4.014e+05	1.5598
4.023e+05	1.4045
4.032e+05	1.2
4.041e+05	0.90151
4.05e+05	0.54775
4.059e+05	0.22015
4.068e+05	-6.1035e-06
4.077e+05	-0.10554
4.086e+05	-0.16715
4.095e+05	-0.22019
4.104e+05	-0.29999
4.113e+05	-0.42499
4.122e+05	-0.57001
4.131e+05	-0.70499
4.14e+05	-0.79999
4.149e+05	-0.82142
4.158e+05	-0.78376
4.167e+05	-0.72922
4.176e+05	-0.69999
4.185e+05	-0.70533
4.194e+05	-0.73337
4.203e+05	-0.79471
4.212e+05	-0.9
4.221e+05	-1.1896
4.23e+05	-1.6747
4.239e+05	-2.1726
4.248e+05	-2.5
4.257e+05	-2.6637
4.266e+05	-2.8052
4.275e+05	-2.9441
4.284e+05	-3.1
4.293e+05	-3.2905
4.302e+05	-3.5039
4.311e+05	-3.7152
4.32e+05	-3.9
4.329e+05	-3.8518
4.338e+05	-3.5582
4.347e+05	-3.2856
4.356e+05	-3.3
4.365e+05	-3.557
4.374e+05	-3.8304
4.383e+05	-4.1136
4.392e+05	-4.4
4.401e+05	-4.7264
4.41e+05	-5.0846
4.419e+05	-5.4005
4.428e+05	-5.6
4.437e+05	-5.5512
4.446e+05	-5.2699
4.455e+05	-4.9037
4.464e+05	-4.6
4.473e+05	-4.3276
4.482e+05	-4.0301
4.491e+05	-3.8175
4.5e+05	-3.8
4.509e+05	-3.9829
4.518e+05	-4.2626
4.527e+05	-4.5861
4.536e+05	-4.9
4.545e+05	-5.2069
4.554e+05	-5.527
4.563e+05	-5.8335
4.572e+05	-6.1
4.581e+05	-6.2488
4.59e+05	-6.2759
4.599e+05	-6.2651
4.608e+05	-6.3
4.617e+05	-6.4107
4.626e+05	-6.551
4.635e+05	-6.6908
4.644e+05	-6.8
4.653e+05	-6.8073
4.662e+05	-6.6856
4.671e+05	-6.4712
4.68e+05	-6.2
4.689e+05	-5.7344
4.698e+05	-5.0541
4.707e+05	-4.3718
4.716e+05	-3.9
4.725e+05	-3.7876
4.734e+05	-3.8959
4.743e+05	-4.0063
4.752e+05	-3.9
4.761e+05	-3.4865
4.77e+05	-2.935
4.779e+05	-2.4159
4.788e+05	-2.1
4.797e+05	-1.9506
4.806e+05	-1.8175
4.815e+05	-1.7006
4.824e+05	-1.6
4.833e+05	-1.4988
4.842e+05	-1.3975
4.851e+05	-1.3225
4.86e+05	-1.3
4.869e+05	-1.3601
4.878e+05	-1.4812
4.887e+05	-1.6117
4.896e+05	-1.7
4.905e+05	-1.75
4.914e+05	-1.8
4.923e+05	-1.85
4.932e+05	-1.9
4.941e+05	-1.95
4.95e+05	-2
4.959e+05	-2.05
4.968e+05	-2.1
4.977e+05	-2.0914
4.986e+05	-2.0021
4.995e+05	-1.8867
5.004e+05	-1.8
5.013e+05	-1.747
5.022e+05	-1.6961
5.031e+05	-1.6472
5.04e+05	-1.6
5.049e+05	-1.57
5.058e+05	-1.5581
5.067e+05	-1.5421
5.076e+05	-1.5
5.085e+05	-1.3742
5.094e+05	-1.1687
5.103e+05	-0.95389
5.112e+05	-0.79999
5.121e+05	-0.69999
5.13e+05	-0.60001
5.139e+05	-0.50001
5.148e+05	-0.4
5.157e+05	-0.29999
5.166e+05	-0.19999
5.175e+05	-0.10001
5.184e+05	-6.1035e-06
5.193e+05	0.15389
5.202e+05	0.36874
5.211e+05	0.57421
5.22e+05	0.70001
5.229e+05	0.74474
5.238e+05	0.76519
5.247e+05	0.77801
5.256e+05	0.80001
5.265e+05	0.83676
5.274e+05	0.88256
5.283e+05	0.93707
5.292e+05	0.99999
5.301e+05	1.3014
5.31e+05	1.8783
5.319e+05	2.441
5.328e+05	2.7
5.337e+05	2.647
5.346e+05	2.5149
5.355e+05	2.3753
5.364e+05	2.3
5.373e+05	2.2736
5.382e+05	2.2487
5.391e+05	2.2495
5.4e+05	2.3
5.409e+05	2.4083
5.418e+05	2.547
5.427e+05	2.6873
5.436e+05	2.8
5.445e+05	2.8768
5.454e+05	2.9405
5.463e+05	3.0089
5.472e+05	3.1
5.481e+05	3.2172
5.49e+05	3.3458
5.499e+05	3.4766
5.508e+05	3.6
5.517e+05	3.7067
5.526e+05	3.8012
5.535e+05	3.8951
5.544e+05	4
5.553e+05	4.1743
5.562e+05	4.4171
5.571e+05	4.6514
5.58e+05	4.8
5.589e+05	4.8704
5.598e+05	4.9244
5.607e+05	4.9662
5.616e+05	5
5.625e+05	5.0262
5.634e+05	5.0469
5.643e+05	5.0691
5.652e+05	5.1
5.661e+05	5.1586
5.67e+05	5.2437
5.679e+05	5.332
5.688e+05	5.4
5.697e+05	5.4201
5.706e+05	5.4036
5.715e+05	5.3853
5.724e+05	5.4
5.733e+05	5.4804
5.742e+05	5.6048
5.751e+05	5.7268
5.76e+05	5.8
5.769e+05	5.8094
5.778e+05	5.7917
